CustomerID,Recency,Frequency,Monetary,AvgSpend,SpendStd,TotalQuantity,UniqueProducts,R_score,F_score,M_score,RFM_Score,Segment,Churn,Churn_Prob,CLV
13000,106,3,534.85,17.253225806451614,12.551081331130206,379,30,2,2,3,223,At Risk,1,1.0,1604.5500000000002
13001,3,13,9785.970000000001,29.038486646884277,45.33561715168746,5490,166,5,4,5,545,Loyal,0,0.0,127217.61000000002
13002,317,1,120.94999999999999,17.27857142857143,5.140351572189812,73,7,1,1,1,111,At Risk,1,1.0,120.94999999999999
13003,105,3,149.05,24.84166666666667,18.582314620807242,103,4,2,2,1,221,At Risk,1,0.98,447.15000000000003
13004,11,18,5655.91,13.999777227722772,5.668397369130754,4822,277,5,4,5,545,Loyal,0,0.0,101806.38
13005,173,2,513.7,19.75769230769231,12.149935738988024,172,21,2,1,3,213,At Risk,1,1.0,1027.4
13006,55,1,81.57,20.3925,17.128158832752572,55,4,3,1,1,311,Others,0,0.0,81.57
13008,322,1,229.46999999999997,16.390714285714285,6.893913105928149,175,14,1,1,1,111,At Risk,1,1.0,229.46999999999997
13011,371,1,50.550000000000004,16.85,1.6039014932345452,13,3,1,1,1,111,At Risk,1,1.0,50.550000000000004
13012,8,8,1646.8400000000001,18.71409090909091,7.885784480012358,820,67,5,4,4,544,Loyal,0,0.0,13174.720000000001
13013,0,13,4810.9400000000005,21.967762557077627,13.661634085581285,2224,155,5,4,5,545,Loyal,0,0.0,62542.22000000001
13014,10,10,3466.2799999999997,31.800733944954125,29.48633571505251,905,67,5,4,5,545,Loyal,0,0.0,34662.799999999996
13015,52,5,3339.64,19.08365714285714,21.81940221420426,1609,156,3,3,5,335,Others,0,0.0,16698.2
13016,72,3,789.89,16.806170212765956,5.488934541892478,527,39,2,2,3,223,At Risk,0,0.0,2369.67
13017,6,1,204.0,204.0,0.0,48,1,5,1,1,511,Others,0,0.01,204.0
13018,15,28,7277.7,15.890174672489083,7.516190225475124,5435,313,4,4,5,445,Loyal,0,0.0,203775.6
13021,3,9,2616.38,19.97236641221374,11.858549128537613,1352,101,5,4,5,545,Loyal,0,0.0,23547.420000000002
13023,63,2,689.9,17.2475,7.781974816926746,286,36,3,1,3,313,Others,0,0.0,1379.8
13026,0,5,975.36,24.384,27.828289314182534,1620,32,5,3,4,534,Others,0,0.0,4876.8
13027,113,6,6912.0,265.84615384615387,119.31125422446695,17280,6,2,3,5,235,At Risk,1,1.0,41472.0
13028,22,2,661.3199999999999,14.695999999999998,7.145371801510276,798,40,4,1,3,413,Others,0,0.0,1322.6399999999999
13029,30,3,1247.5,124.75,177.64859976931987,134,8,4,2,4,424,Others,0,0.0,3742.5
13030,10,2,752.4399999999999,8.178695652173912,8.810393988694537,348,76,5,1,3,513,Others,0,0.0,1504.8799999999999
13032,51,2,1010.18,14.227887323943662,8.868401195173307,375,55,3,1,4,314,Others,0,0.0,2020.36
13033,356,1,190.55,17.322727272727274,3.493806207874418,83,11,1,1,1,111,At Risk,1,1.0,190.55
13034,54,2,642.77,17.372162162162162,4.891347880092366,369,37,3,1,3,313,Others,0,0.0,1285.54
13035,73,2,921.88,34.1437037037037,25.226183611500563,644,23,2,1,3,213,At Risk,0,0.0,1843.76
13037,137,3,881.07,18.355625,8.47357266113987,431,44,2,2,3,223,At Risk,1,1.0,2643.21
13038,79,3,908.46,32.445,30.38389369873941,360,24,2,2,3,223,At Risk,0,0.0,2725.38
13040,8,2,676.99,15.743953488372092,4.582475490041686,355,38,5,1,3,513,Others,0,0.0,1353.98
13043,272,1,516.42,39.72461538461538,28.31508920916685,254,13,1,1,3,113,At Risk,1,1.0,516.42
13044,290,1,560.47,16.983939393939394,10.485896462449555,429,33,1,1,3,113,At Risk,1,1.0,560.47
13045,98,1,305.28000000000003,16.96,9.790266474772729,221,18,2,1,2,212,At Risk,1,1.0,305.28000000000003
13046,30,2,629.31,17.980285714285714,12.478408289737041,264,33,4,1,3,413,Others,0,0.0,1258.62
13047,31,10,3237.54,18.822906976744186,8.573930276655911,1391,106,4,4,5,445,Loyal,0,0.0,32375.4
13048,13,4,1819.41,13.477111111111112,7.601956922709203,1228,77,4,3,4,434,Others,0,0.0,7277.64
13049,63,2,656.6800000000001,46.90571428571429,45.15949678030691,268,14,3,1,3,313,Others,0,0.0,1313.3600000000001
13050,14,17,5836.86,14.483523573200992,8.536053650935946,3748,246,4,4,5,445,Loyal,0,0.0,99226.62
13052,211,1,348.15000000000003,19.34166666666667,15.400303759418287,222,18,1,1,2,112,At Risk,1,1.0,348.15000000000003
13055,77,3,1214.41,15.979078947368421,5.7344982175441945,894,74,2,2,4,224,At Risk,0,0.0,3643.2300000000005
13058,24,3,271.40000000000003,33.925000000000004,37.248451549791206,52,5,4,2,2,422,Others,0,0.0,814.2
13059,249,1,183.4,22.925,27.509076424232887,35,8,1,1,1,111,At Risk,1,1.0,183.4
13060,253,1,307.53,20.502,12.509541615445844,123,15,1,1,2,112,At Risk,1,1.0,307.53
13061,71,1,248.61,24.861,15.128490010572769,107,10,3,1,1,311,Others,0,0.0,248.61
13062,190,1,346.98,31.543636363636367,28.29439777508165,343,11,1,1,2,112,At Risk,1,1.0,346.98
13064,12,4,1105.59,16.258676470588235,10.572148132360445,514,51,5,3,4,534,Others,0,0.0,4422.36
13065,372,1,205.86,14.704285714285716,4.704480212088693,74,14,1,1,1,111,At Risk,1,1.0,205.86
13066,23,2,470.8,9.808333333333334,7.57980697372072,322,48,4,1,2,412,Others,0,0.01,941.6
13067,81,1,115.46000000000001,7.697333333333334,4.930962622141075,32,14,2,1,1,211,At Risk,0,0.0,115.46000000000001
13068,9,2,344.0,172.0,9.899494936611665,200,1,5,1,2,512,Others,0,0.0,688.0
13069,0,24,4431.44,10.451509433962263,16.13180102578779,5873,281,5,4,5,545,Loyal,0,0.0,106354.56
13070,191,1,228.8,25.422222222222224,9.171937878357248,110,9,1,1,1,111,At Risk,1,0.99,228.8
13072,266,1,177.15,25.307142857142857,9.165443641355129,69,7,1,1,1,111,At Risk,1,1.0,177.15
13075,129,1,919.61,41.80045454545455,24.03382863447205,485,22,2,1,3,213,At Risk,1,1.0,919.61
13077,0,4,728.02,6.558738738738739,9.511003877530213,862,99,5,3,3,533,Others,0,0.0,2912.08
13078,2,26,12627.94,35.27357541899441,39.6615496696054,5630,95,5,4,5,545,Loyal,0,0.0,328326.44
13079,3,5,220.10000000000002,36.68333333333334,29.517954987882653,62,2,5,3,1,531,Others,0,0.0,1100.5
13080,178,1,58.08,9.68,4.95916121939991,120,6,2,1,1,211,At Risk,1,1.0,58.08
13081,11,11,28337.38,27.67322265625,28.966126780263146,19068,503,5,4,5,545,Loyal,0,0.0,311711.18
13082,125,9,3613.63,49.50178082191781,114.07162335010874,4324,63,2,4,5,245,At Risk,1,1.0,32522.670000000002
13083,3,2,303.75,16.875,9.5240465016035,187,15,5,1,2,512,Others,0,0.0,607.5
13085,157,2,416.08000000000004,18.912727272727274,11.616394072835652,216,17,2,1,2,212,At Risk,1,1.0,832.1600000000001
13089,2,97,58762.08,32.393649393605294,40.47424049642289,31025,636,5,4,5,545,Loyal,0,0.0,5699921.76
13090,8,14,8910.82,57.48916129032258,90.50230828623191,2263,98,5,4,5,545,Loyal,0,0.0,124751.48
13091,27,1,345.82,16.467619047619046,8.254456920210986,466,21,4,1,2,412,Others,0,0.0,345.82
13092,70,5,477.83,19.1132,7.727154888228051,279,19,3,3,2,332,Others,0,0.0,2389.15
13093,275,8,7832.47,49.260817610062894,48.52181164201813,3961,97,1,4,5,145,At Risk,1,1.0,62659.76
13094,20,12,1927.3200000000002,80.305,23.22147900019553,1716,4,4,4,4,444,Loyal,0,0.0,23127.840000000004
13095,70,1,74.39999999999999,12.399999999999999,3.5155426323684367,144,6,3,1,1,311,Others,0,0.01,74.39999999999999
13097,32,10,6003.22,14.259429928741094,12.294050793466745,2360,214,4,4,5,445,Loyal,0,0.0,60032.200000000004
13098,0,28,28882.44,50.49377622377622,57.63690753378791,15968,156,5,4,5,545,Loyal,0,0.0,808708.32
13099,98,1,207.35999999999999,207.35999999999999,0.0,288,1,2,1,1,211,At Risk,1,1.0,207.35999999999999
13101,233,1,101.19,12.64875,6.812992708263906,113,8,1,1,1,111,At Risk,1,1.0,101.19
13102,0,24,6424.09,21.131875,18.067166802649286,4204,140,5,4,5,545,Loyal,0,0.0,154178.16
13103,39,1,243.94,30.4925,15.509403368832176,82,8,3,1,1,311,Others,0,0.0,243.94
13104,2,6,1098.48,54.924,49.456278873364504,504,14,5,3,4,534,Others,0,0.0,6590.88
13106,132,1,76.5,76.5,0.0,18,1,2,1,1,211,At Risk,1,1.0,76.5
13107,43,4,1531.6200000000001,26.407241379310346,20.567550220701172,1293,54,3,3,4,334,Others,0,0.0,6126.4800000000005
13108,372,1,350.06,35.006,27.228325202504344,298,10,1,1,2,112,At Risk,1,1.0,350.06
13109,59,2,786.54,16.734893617021275,7.0961082023086,520,41,3,1,3,313,Others,0,0.0,1573.08
13110,30,7,1488.67,10.266689655172414,9.160880829736207,388,109,4,4,4,444,Loyal,0,0.0,10420.69
13113,0,24,12245.960000000001,61.229800000000004,134.30676321835378,3045,95,5,4,5,545,Loyal,0,0.0,293903.04000000004
13115,11,4,2294.78,19.12316666666667,10.34848472513936,1567,88,5,3,5,535,Others,0,0.0,9179.12
13116,137,1,501.14,16.704666666666665,8.02050937127516,291,30,2,1,3,213,At Risk,1,0.99,501.14
13117,21,8,984.91,12.959342105263158,6.254219340685414,945,66,4,4,4,444,Loyal,0,0.0,7879.28
13118,19,5,1197.81,15.162151898734177,14.898066702220476,410,68,4,3,4,434,Others,0,0.0,5989.049999999999
13120,238,1,30.599999999999998,30.599999999999998,0.0,12,1,1,1,1,111,At Risk,1,1.0,30.599999999999998
13121,268,1,283.73,5.674600000000001,3.7968145671263507,252,50,1,1,2,112,At Risk,1,1.0,283.73
13122,93,2,922.39,16.77072727272727,4.765605497476239,585,54,2,1,3,213,At Risk,1,1.0,1844.78
13124,89,3,3756.33,16.920405405405404,14.093029351615321,2119,185,2,2,5,225,At Risk,0,0.01,11268.99
13126,4,8,2099.64,14.997428571428571,8.181387401596695,2143,124,5,4,5,545,Loyal,0,0.0,16797.12
13127,77,1,259.17,17.278000000000002,6.868984329162917,127,15,2,1,2,212,At Risk,0,0.0,259.17
13130,93,1,64.0,32.0,9.899494936611665,32,2,2,1,1,211,At Risk,1,0.99,64.0
13131,22,3,1073.3,24.393181818181816,24.59772534130287,447,30,4,2,4,424,Others,0,0.0,3219.8999999999996
13132,261,1,77.3,25.766666666666666,16.67822932248305,20,3,1,1,1,111,At Risk,1,1.0,77.3
13133,273,2,109.8,15.685714285714285,4.145752272478651,32,7,1,1,1,111,At Risk,1,1.0,219.6
13134,85,4,1793.58,18.301836734693875,8.53061803237648,1059,94,2,3,4,234,At Risk,0,0.0,7174.32
13135,196,1,3096.0,3096.0,0.0,4300,1,1,1,5,115,At Risk,1,0.99,3096.0
13136,55,5,2607.61,20.53236220472441,8.588852821442538,1328,94,3,3,5,335,Others,0,0.0,13038.050000000001
13137,10,8,3603.29,5.244963609898107,4.980639334844974,2204,345,5,4,5,545,Loyal,0,0.0,28826.32
13138,21,6,962.39,15.276031746031746,3.9158336728996344,473,31,4,3,4,434,Others,0,0.0,5774.34
13139,15,7,5064.94,29.79376470588235,18.783841726427546,2425,132,4,4,5,445,Loyal,0,0.0,35454.579999999994
13140,107,3,422.47,9.388222222222224,6.968258648030985,185,40,2,2,2,222,At Risk,1,0.99,1267.41
13141,84,5,2388.75,17.694444444444443,10.04593343631965,1548,113,2,3,5,235,At Risk,0,0.0,11943.75
13142,18,1,307.09,13.351739130434781,7.405796656043964,258,23,4,1,2,412,Others,0,0.02,307.09
13144,332,1,110.95,36.983333333333334,23.180613307963473,21,3,1,1,1,111,At Risk,1,1.0,110.95
13145,39,4,618.52,103.08666666666666,104.31928041674112,145,5,3,3,3,333,Others,0,0.0,2474.08
13146,25,1,228.91,13.465294117647058,14.158323134135209,154,16,4,1,1,411,Others,0,0.0,228.91
13147,9,4,712.8000000000001,178.20000000000002,68.58921197972755,144,1,5,3,3,533,Others,0,0.0,2851.2000000000003
13148,28,12,3683.26,11.805320512820513,9.106043710156573,1965,231,4,4,5,445,Loyal,0,0.0,44199.12
13149,13,4,1676.06,19.48906976744186,12.539046086985477,1280,76,4,3,4,434,Others,0,0.0,6704.24
13151,295,1,1257.8700000000001,16.998243243243245,9.517896244776134,363,73,1,1,4,114,At Risk,1,1.0,1257.8700000000001
13153,5,1,486.22,32.41466666666667,40.68028688385052,418,15,5,1,2,512,Others,0,0.0,486.22
13155,32,4,971.76,11.432470588235294,8.932254675356841,497,67,4,3,4,434,Others,0,0.0,3887.04
13157,48,4,1741.22,20.014022988505747,9.976240665371847,1439,69,3,3,4,334,Others,0,0.0,6964.88
13158,94,4,1201.06,15.203291139240505,6.350932643304625,784,59,2,3,4,234,At Risk,1,1.0,4804.24
13159,8,4,1429.35,11.911249999999999,7.75578294001354,1058,114,5,3,4,534,Others,0,0.0,5717.4
13160,21,1,91.8,22.95,9.367496997597597,56,4,4,1,1,411,Others,0,0.0,91.8
13161,312,1,112.75,14.09375,8.528458138156376,29,8,1,1,1,111,At Risk,1,1.0,112.75
13162,121,4,1688.29,21.370759493670885,14.115659768421217,1713,74,2,3,4,234,At Risk,1,1.0,6753.16
13165,45,2,1021.48,24.32095238095238,23.382023093584024,1376,40,3,1,4,314,Others,0,0.0,2042.96
13166,282,1,417.2,10.175609756097561,7.054184236600461,216,39,1,1,2,112,At Risk,1,0.99,417.2
13167,18,4,791.33,12.174307692307693,8.613748815344346,785,51,4,3,3,433,Others,0,0.0,3165.32
13168,35,4,1299.59,10.314206349206348,8.44939461530111,670,102,3,3,4,334,Others,0,0.0,5198.36
13169,63,2,712.88,54.83692307692308,54.94673229359132,272,11,3,1,3,313,Others,0,0.0,1425.76
13170,26,1,108.81,3.6270000000000002,2.4871229050506503,141,29,4,1,1,411,Others,0,0.0,108.81
13171,21,3,468.41,10.182826086956522,13.736679796652057,229,37,4,2,2,422,Others,0,0.0,1405.23
13173,3,2,353.65,8.224418604651163,6.17069159600275,277,41,5,1,2,512,Others,0,0.0,707.3
13174,15,3,2742.82,9.361160409556314,7.989480756496462,1352,228,4,2,5,425,Others,0,0.0,8228.460000000001
13176,45,1,481.49,7.186417910447761,6.607057223608555,448,66,3,1,2,312,Others,0,0.0,481.49
13177,64,1,282.45,16.61470588235294,2.402067124496781,91,17,3,1,2,312,Others,0,0.01,282.45
13178,25,11,5725.47,21.60554716981132,12.183851294641027,3570,95,4,4,5,445,Loyal,0,0.0,62980.170000000006
13182,44,1,121.18,11.016363636363637,3.564410954778567,201,11,3,1,1,311,Others,0,0.0,121.18
13183,7,9,3957.78,42.10404255319149,41.05960779262501,2208,51,5,4,5,545,Loyal,0,0.0,35620.020000000004
13184,14,10,1668.95,9.323743016759776,9.617661420117448,1662,138,4,4,4,444,Loyal,0,0.0,16689.5
13185,267,1,71.4,71.4,0.0,12,1,1,1,1,111,At Risk,1,1.0,71.4
13186,39,3,1575.89,19.947974683544306,9.2478545508795,820,69,3,2,4,324,Others,0,0.0,4727.67
13187,336,1,236.02,6.378918918918919,5.134776195373717,95,37,1,1,1,111,At Risk,1,1.0,236.02
13188,10,1,114.60000000000001,57.300000000000004,59.82123368838193,25,2,5,1,1,511,Others,0,0.0,114.60000000000001
13189,18,2,260.68,8.988965517241379,4.765313919225937,842,29,4,1,2,412,Others,0,0.0,521.36
13192,94,2,911.94,14.475238095238096,4.8288841485187515,595,57,2,1,3,213,At Risk,1,1.0,1823.88
13193,60,1,112.08,4.4832,4.223970998953472,46,22,3,1,1,311,Others,0,0.0,112.08
13194,135,1,60.7,20.233333333333334,12.691072978016214,26,3,2,1,1,211,At Risk,1,1.0,60.7
13196,10,4,1797.78,16.343454545454545,8.565039183419493,1224,97,5,3,4,534,Others,0,0.0,7191.12
13198,9,6,3401.2400000000002,15.049734513274338,6.137832402067542,2648,199,5,3,5,535,Others,0,0.0,20407.440000000002
13199,3,38,9817.12,82.49680672268909,72.05896798929794,6176,48,5,4,5,545,Loyal,0,0.0,373050.56000000006
13200,18,4,870.09,18.915,13.46187369326177,516,42,4,3,3,433,Others,0,0.0,3480.36
13203,9,4,869.46,15.253684210526316,8.033449630757936,800,56,5,3,3,533,Others,0,0.0,3477.84
13207,14,2,250.26000000000002,31.282500000000002,19.08126511978251,130,7,4,1,2,412,Others,0,0.0,500.52000000000004
13208,58,6,1217.65,8.227364864864866,6.7779009013021705,803,124,3,3,4,334,Others,0,0.0,7305.900000000001
13209,29,8,5891.61,18.35392523364486,11.500654173541285,4253,255,4,4,5,445,Loyal,0,0.0,47132.88
13210,93,1,353.48,16.067272727272726,6.0310925977038305,316,22,2,1,2,212,At Risk,1,1.0,353.48
13211,9,3,1095.42,19.916727272727275,40.49546700990332,834,45,5,2,4,524,Others,0,0.0,3286.26
13212,19,3,786.83,5.580354609929079,5.520638862014266,309,128,4,2,3,423,Others,0,0.0,2360.4900000000002
13213,56,5,1520.58,16.895333333333333,9.658203499174197,1360,82,3,3,4,334,Others,0,0.0,7602.9
13216,267,1,333.74,66.748,33.546316042152824,297,5,1,1,2,112,At Risk,1,1.0,333.74
13217,121,3,533.98,133.495,83.11892744736305,262,3,2,2,3,223,At Risk,1,1.0,1601.94
13218,126,1,62.63999999999999,12.527999999999999,5.9224589487813235,88,5,2,1,1,211,At Risk,1,1.0,62.63999999999999
13220,77,4,819.2900000000001,39.01380952380953,45.97204644957525,196,18,2,3,3,233,At Risk,0,0.0,3277.1600000000003
13221,239,2,847.41,12.839545454545455,9.85428113630247,244,62,1,1,3,113,At Risk,1,1.0,1694.82
13223,199,2,163.20000000000002,32.64,38.11676796371907,88,5,1,1,1,111,At Risk,1,1.0,326.40000000000003
13224,59,2,2155.95,19.9625,21.87519890964305,1518,101,3,1,5,315,Others,0,0.0,4311.9
13225,2,7,6463.84,201.995,112.59705445067266,3416,23,5,4,5,545,Loyal,0,0.0,45246.880000000005
13226,272,1,108.21000000000001,6.7631250000000005,4.14974974145028,80,16,1,1,1,111,At Risk,1,1.0,108.21000000000001
13227,201,1,257.7,28.633333333333333,22.122895380125993,99,9,1,1,2,112,At Risk,1,1.0,257.7
13228,80,1,358.0,179.0,0.0,200,2,2,1,2,212,At Risk,0,0.0,358.0
13229,225,1,160.95,16.095,2.809848750377856,63,10,1,1,1,111,At Risk,1,1.0,160.95
13230,3,14,2755.63,4.69442930153322,6.269538535937948,1638,393,5,4,5,545,Loyal,0,0.0,38578.82
13232,12,7,1328.35,6.575990099009901,5.997991642307865,773,147,5,4,4,544,Loyal,0,0.0,9298.449999999999
13233,73,2,605.12,14.072558139534884,8.051814374951906,1004,43,2,1,3,213,At Risk,0,0.0,1210.24
13235,211,1,1031.07,17.77706896551724,14.194793214986017,441,53,1,1,4,114,At Risk,1,1.0,1031.07
13236,24,2,744.85,20.69027777777778,7.24642985441249,416,34,4,1,3,413,Others,0,0.0,1489.7
13238,16,4,700.73,22.604193548387098,15.388639050544949,298,20,4,3,3,433,Others,0,0.0,2802.92
13239,261,1,329.56,15.693333333333333,8.929287952201639,327,21,1,1,2,112,At Risk,1,1.0,329.56
13240,95,4,663.65,9.905223880597015,6.147789787175539,298,59,2,3,3,233,At Risk,1,0.99,2654.6
13242,111,3,270.40000000000003,20.800000000000004,0.0,130,12,2,2,2,222,At Risk,1,1.0,811.2
13243,202,1,585.12,10.265263157894736,6.373476037807882,232,56,1,1,3,113,At Risk,1,0.99,585.12
13244,92,1,121.74000000000001,4.508888888888889,2.2246474799968667,38,27,2,1,1,211,At Risk,1,0.95,121.74000000000001
13245,50,1,430.5,26.90625,8.408425833650433,125,16,3,1,2,312,Others,0,0.0,430.5
13246,17,6,1961.52,14.422941176470587,27.942724041169626,1587,110,4,3,4,434,Others,0,0.0,11769.119999999999
13247,17,4,501.12,20.0448,11.810156688206979,328,18,4,3,3,433,Others,0,0.0,2004.48
13248,124,2,465.68,17.91076923076923,5.222703455550141,305,25,2,1,2,212,At Risk,1,1.0,931.36
13249,91,3,711.41,30.93086956521739,54.124995310773976,546,21,2,2,3,223,At Risk,1,0.98,2134.23
13253,156,2,1030.4,28.622222222222224,32.22321781494217,1572,35,2,1,4,214,At Risk,1,0.98,2060.8
13255,8,2,399.51,30.73153846153846,21.30580353102328,177,13,5,1,2,512,Others,0,0.0,799.02
13258,11,3,672.83,18.689722222222223,16.98743543851684,282,28,5,2,3,523,Others,0,0.0,2018.4900000000002
13259,61,1,283.18,3.4960493827160493,3.4819820788641156,126,77,3,1,2,312,Others,0,0.0,283.18
13260,60,1,557.62,69.7025,69.16298385490815,142,8,3,1,3,313,Others,0,0.02,557.62
13261,268,2,944.1,104.9,26.09913791679718,210,8,1,1,4,114,At Risk,1,1.0,1888.2
13262,262,1,200.29,18.208181818181817,12.608407368245855,125,11,1,1,1,111,At Risk,1,1.0,200.29
13263,0,35,7436.93,4.46126574685063,4.828054235470512,4768,450,5,4,5,545,Loyal,0,0.0,260292.55000000002
13265,52,5,2092.66,23.251777777777775,28.314400138992198,1740,66,3,3,5,335,Others,0,0.0,10463.3
13266,10,12,3834.2599999999998,20.504064171122995,16.43349001722998,4428,82,5,4,5,545,Loyal,0,0.0,46011.119999999995
13267,2,19,4521.49,21.428862559241704,10.660588013580949,1969,88,5,4,5,545,Loyal,0,0.0,85908.31
13268,17,11,3174.75,7.331986143187067,6.317939385839411,3624,257,4,4,5,445,Loyal,0,0.0,34922.25
13269,0,15,5343.28,16.96279365079365,16.377270965352288,3513,177,5,4,5,545,Loyal,0,0.0,80149.2
13270,365,1,590.0,590.0,0.0,200,1,1,1,3,113,At Risk,1,0.99,590.0
13271,36,1,211.49,2.430919540229885,2.4899363175679756,240,79,3,1,1,311,Others,0,0.0,211.49
13272,30,2,276.56,18.437333333333335,4.787839457068988,96,15,4,1,2,412,Others,0,0.01,553.12
13273,112,1,138.98,8.68625,6.2233215943470785,153,16,2,1,1,211,At Risk,1,0.98,138.98
13276,63,2,590.9300000000001,19.69766666666667,8.797130677722114,161,30,3,1,3,313,Others,0,0.0,1181.8600000000001
13277,15,4,258.4,32.3,10.955363982999378,176,5,4,3,2,432,Others,0,0.0,1033.6
13278,40,1,542.73,11.798478260869565,8.509807927690469,537,46,3,1,3,313,Others,0,0.0,542.73
13279,77,1,137.75,15.305555555555555,6.880111029465861,73,9,2,1,1,211,At Risk,0,0.0,137.75
13280,121,3,798.46,9.737317073170733,5.589714109339525,518,67,2,2,3,223,At Risk,1,0.99,2395.38
13282,17,3,1132.14,30.59837837837838,21.560551620637774,307,29,4,2,4,424,Others,0,0.0,3396.42
13283,59,2,93.66,13.379999999999999,6.437556472244212,90,7,3,1,1,311,Others,0,0.01,187.32
13284,330,1,201.19,15.476153846153846,5.157613366764288,91,13,1,1,1,111,At Risk,1,1.0,201.19
13285,22,4,2709.12,14.487272727272726,5.071008419728948,2051,157,4,3,5,435,Others,0,0.0,10836.48
13291,155,1,361.11,8.597857142857142,8.506086066706358,233,41,2,1,2,212,At Risk,1,1.0,361.11
13292,38,2,578.9399999999999,18.67548387096774,6.875368517982473,347,29,3,1,3,313,Others,0,0.0,1157.8799999999999
13294,189,2,873.74,16.18037037037037,4.6972087106661915,453,48,1,1,3,113,At Risk,1,1.0,1747.48
13295,359,1,201.20000000000002,20.12,3.6928760246362637,82,10,1,1,1,111,At Risk,1,1.0,201.20000000000002
13296,136,1,87.4,17.48,9.701907029033002,78,5,2,1,1,211,At Risk,1,1.0,87.4
13297,7,4,2089.85,35.421186440677964,21.172995983396316,963,52,5,3,5,535,Others,0,0.0,8359.4
13298,0,1,360.0,180.0,127.27922061357856,96,2,5,1,2,512,Others,0,0.0,360.0
13299,267,1,142.5,28.5,18.198901065723717,30,5,1,1,1,111,At Risk,1,0.99,142.5
13300,168,1,371.89,18.5945,5.371834416658801,203,20,2,1,2,212,At Risk,1,1.0,371.89
13301,103,4,618.09,7.630740740740741,6.385995180427593,345,75,2,3,3,233,At Risk,1,1.0,2472.36
13302,154,1,63.75,63.75,0.0,5,1,2,1,1,211,At Risk,1,1.0,63.75
13304,350,1,300.42,14.305714285714286,3.779695188012614,238,21,1,1,2,112,At Risk,1,0.99,300.42
13305,3,10,2000.86,24.701975308641973,12.442561976915476,1232,50,5,4,4,544,Loyal,0,0.0,20008.6
13307,119,1,15.0,15.0,0.0,4,1,2,1,1,211,At Risk,1,0.99,15.0
13308,22,3,1385.51,25.657592592592593,24.120707062384767,843,49,4,2,4,424,Others,0,0.0,4156.53
13309,6,5,1456.79,13.614859813084111,5.487427373394151,1544,82,5,3,4,534,Others,0,0.0,7283.95
13310,27,3,1132.03,15.722638888888888,3.552700220068902,587,65,4,2,4,424,Others,0,0.0,3396.09
13311,3,2,598.57,23.02192307692308,21.079296196833663,305,25,5,1,3,513,Others,0,0.0,1197.14
13313,21,5,1555.32,19.939999999999998,9.524327838709711,851,47,4,3,4,434,Others,0,0.0,7776.599999999999
13314,1,3,775.94,12.515161290322581,5.698362934869398,560,55,5,2,3,523,Others,0,0.0,2327.82
13316,36,4,5732.93,66.66197674418605,75.4025362004374,5508,66,3,3,5,335,Others,0,0.0,22931.72
13317,65,6,2273.68,18.336129032258064,6.07957298319644,1035,100,3,3,5,335,Others,0,0.0,13642.079999999998
13318,0,3,640.76,32.038,26.469095305956138,304,14,5,2,3,523,Others,0,0.0,1922.28
13319,4,26,10845.550000000001,22.784768907563027,14.40839725003808,4724,209,5,4,5,545,Loyal,0,0.0,281984.30000000005
13320,77,4,1532.2,14.592380952380953,4.699903952334788,1086,77,2,3,4,234,At Risk,0,0.0,6128.8
13321,71,2,567.36,51.57818181818182,64.266079671656,372,10,3,1,3,313,Others,0,0.01,1134.72
13322,16,1,199.48000000000002,7.9792000000000005,8.641981312176044,117,25,4,1,1,411,Others,0,0.0,199.48000000000002
13323,2,5,787.85,37.516666666666666,42.10373894719248,175,6,5,3,3,533,Others,0,0.0,3939.25
13324,35,10,7121.95,94.95933333333333,63.94867748634253,5205,25,3,4,5,345,Others,0,0.0,71219.5
13325,81,1,675.3,56.275,45.28724735206671,240,12,2,1,3,213,At Risk,0,0.0,675.3
13327,38,8,3627.77,33.59046296296296,22.011521468398218,1600,74,3,4,5,345,Others,0,0.0,29022.16
13328,315,1,1308.48,76.96941176470588,63.11562331057465,680,17,1,1,4,114,At Risk,1,1.0,1308.48
13329,31,2,789.0,46.411764705882355,36.814236416652406,463,16,4,1,3,413,Others,0,0.0,1578.0
13330,92,3,1140.93,21.526981132075473,12.377610305104206,751,37,2,2,4,224,At Risk,1,0.99,3422.79
13332,13,1,350.9,16.70952380952381,3.4650389264631296,179,21,4,1,2,412,Others,0,0.0,350.9
13334,81,3,3502.32,13.216301886792454,9.245283354362838,1764,207,2,2,5,225,At Risk,0,0.0,10506.960000000001
13336,76,1,795.12,15.590588235294117,3.9830809239907263,559,51,2,1,3,213,At Risk,0,0.01,795.12
13338,157,1,487.02,25.632631578947368,28.472719856441394,256,19,2,1,2,212,At Risk,1,1.0,487.02
13339,200,1,860.12,15.928148148148148,4.7164293633958065,326,54,1,1,3,113,At Risk,1,1.0,860.12
13340,44,7,10736.48,80.12298507462687,62.82835606921988,5770,128,3,4,5,345,Others,0,0.0,75155.36
13341,260,1,775.85,18.472619047619048,11.596510210871537,301,42,1,1,3,113,At Risk,1,1.0,775.85
13343,177,1,353.43,18.60157894736842,8.686013190537924,135,19,2,1,2,212,At Risk,1,1.0,353.43
13344,67,3,2511.69,21.6525,28.127613289218594,952,115,3,2,5,325,Others,0,0.0,7535.07
13345,287,1,389.5,19.475,7.682832879389709,141,20,1,1,2,112,At Risk,1,1.0,389.5
